user_id,signup_date,city,acquisition_channel,birth_year,email
U01409,2024-02-13,Cologne,Meta Ads,1968,user1409@example.com
U00931,2024-08-06,Hamburg,Meta Ads,1995,user931@example.com
U01355,2024-12-14,Hamburg,Meta Ads,1970,user1355@example.com
U00982,2024-12-05,Cologne,Meta Ads,1976,user982@example.com
U01593,2025-04-16,Hamburg,Referral,1959,user1593@example.com
U00707,2024-04-11,Berlin,Organic,1961,user707@example.com
U00513,2025-11-24,Munich,Meta Ads,1967,user513@example.com
U01255,2025-03-31,Cologne,Referral,1972,user1255@example.com
U01539,2025-01-18,Hamburg,Referral,1990,user1539@example.com
U00487,2025-06-23,Munich,Referral,1979,user487@example.com
U00921,2025-10-07,Munich,Meta Ads,1989,user921@example.com
U01837,2024-08-15,Hamburg,TikTok Ads,1969,user1837@example.com
U01262,2025-02-19,Cologne,Meta Ads,2006,user1262@example.com
U01871,2024-06-11,Hamburg,Meta Ads,2005,user1871@example.com
U00791,2024-11-19,Cologne,Organic,1996,user791@example.com
U01171,2025-08-25,Frankfurt,Organic,1983,user1171@example.com
U00976,2024-10-22,Munich,TikTok Ads,1961,user976@example.com
U00041,31.08.2025,Cologne,Referral,1963,user41@example.com
U00152,2025-05-23,Hamburg,Meta Ads,1976,user152@example.com
U01118,2024-03-19,Berlin,Organic,1990,user1118@example.com
U01155,2024-03-12,Frankfurt,Google Ads,1978,user1155@example.com
U00073,2025-04-12,Cologne,Referral,1987,user73@example.com
U01287,2024-11-30,Cologne,Meta Ads,1987,user1287@example.com
U01872,2025-03-04,Berlin,Referral,1975,user1872@example.com
U01721,2024-02-04,Munich,TikTok Ads,1959,user1721@example.com
U01162,2025-07-07,Hamburg,Meta Ads,1963,user1162@example.com
U01881,2024-02-01,Frankfurt,Meta Ads,1987,user1881@example.com
U00120,13.09.2024,Cologne,TikTok Ads,1972,user120@example.com
U01153,2025-03-07,Frankfurt,Organic,1966,user1153@example.com
U00008,12.03.2024,Munich,Google Ads,1972,user8@example.com
U01689,2024-02-02,Hamburg,Referral,1980,user1689@example.com
U00013,2024-10-01,Frankfurt,Organic,1994,user13@example.com
U00479,2025-07-11,Frankfurt,Referral,1980,user479@example.com
U01895,2024-11-06,Cologne,Organic,1958,user1895@example.com
U01336,2024-08-28,Hamburg,Google Ads,2001,
U00079,2025-03-06,Cologne,Organic,1995,
U01827,2024-04-20,Berlin,Meta Ads,1975,user1827@example.com
U01535,27.10.2025,Cologne,TikTok Ads,1984,user1535@example.com
U00348,2025-05-15,Hamburg,Meta Ads,1999,user348@example.com
U01918,2024-07-15,Munich,Referral,1968,user1918@example.com
U00036,2024-01-03,Hamburg,Organic,1974,user36@example.com
U01512,2025-04-05,Berlin,Meta Ads,2001,user1512@example.com
U01061,2025-11-05,Frankfurt,Google Ads,1999,user1061@example.com
U00840,2024-02-06,Cologne,Referral,1988,user840@example.com
U01763,2024-07-17,Berlin,Referral,1977,user1763@example.com
U01390,2024-05-26,Munich,Referral,1962,user1390@example.com
U00117,2024-05-25,Cologne,Referral,1968,user117@example.com
U00651,2024-09-26,Hamburg,TikTok Ads,1994,user651@example.com
U01987,2024-06-12,Hamburg,Google Ads,1983,user1987@example.com
U00294,2025-11-23,Hamburg,TikTok Ads,2004,user294@example.com
U00330,2024-02-15,Berlin,Meta Ads,1972,user330@example.com
U01656,2025-10-08,Frankfurt,Meta Ads,1969,user1656@example.com
U00590,2024-07-14,Cologne,Google Ads,1964,user590@example.com
U01083,2025-04-18,Cologne,Organic,2002,user1083@example.com
U01233,2025-04-25,Cologne,TikTok Ads,1979,user1233@example.com
U01879,2025-07-19,Hamburg,Meta Ads,1970,user1879@example.com
U01638,2024-04-16,Berlin,Referral,1990,user1638@example.com
U01621,2024-03-29,Cologne,Google Ads,1967,user1621@example.com
U00052,2024-02-06,Berlin,Referral,1995,user52@example.com
U01852,2024-06-28,Frankfurt,Organic,1964,user1852@example.com
U00688,2025-05-10,Frankfurt,TikTok Ads,2006,user688@example.com
U01711,2025-08-11,Cologne,Google Ads,2004,user1711@example.com
U01840,2025-03-11,Berlin,Referral,1977,user1840@example.com
U00377,2024-04-19,Cologne,Organic,1958,user377@example.com
U00462,2024-03-27,Berlin,TikTok Ads,1990,user462@example.com
U01853,2024-10-08,Cologne,TikTok Ads,1987,user1853@example.com
U01036,2025-04-05,Munich,TikTok Ads,1982,user1036@example.com
U00598,2025-10-27,Hamburg,Google Ads,1969,user598@example.com
U00314,2024-04-30,Munich,Organic,1976,user314@example.com
U00779,2025-07-26,Cologne,TikTok Ads,1983,user779@example.com
U00802,2025-03-29,Munich,Google Ads,1998,user802@example.com
U00116,2025-10-02,Munich,Referral,1970,user116@example.com
U01320,2025-02-18,Frankfurt,Referral,1983,user1320@example.com
U01979,2025-06-07,Hamburg,TikTok Ads,2001,
U00947,2025-09-16,Munich,Referral,1982,user947@example.com
U00718,25.02.2024,Berlin,Referral,1983,user718@example.com
U00360,2024-02-13,Berlin,Google Ads,2002,user360@example.com
U00514,2024-08-04,Frankfurt,Meta Ads,1966,user514@example.com
U00700,2025-08-17,Cologne,Referral,1981,user700@example.com
U00313,2024-03-04,Cologne,Referral,1987,user313@example.com
U00030,2025-08-13,Berlin,Organic,1988,user30@example.com
U01165,06.05.2024,Cologne,Google Ads,1999,user1165@example.com
U00090,2024-11-14,Frankfurt,Organic,1959,user90@example.com
U00652,2025-10-31,Munich,TikTok Ads,1962,user652@example.com
U00431,2024-03-11,Hamburg,Meta Ads,1958,user431@example.com
U00388,2025-07-30,Hamburg,Organic,2001,user388@example.com
U01032,25.11.2025,Munich,Referral,1969,user1032@example.com
U01688,2024-02-15,Berlin,Referral,1982,user1688@example.com
U00085,2024-11-30,Frankfurt,Referral,1982,user85@example.com
U01223,2025-09-26,Berlin,Google Ads,1964,user1223@example.com
U00906,2024-02-28,Cologne,Google Ads,2000,user906@example.com
U00293,2025-01-20,Cologne,Referral,1969,user293@example.com
U00898,2025-05-02,Frankfurt,Organic,2006,user898@example.com
U01497,2024-04-05,Frankfurt,TikTok Ads,1958,user1497@example.com
U01261,2025-07-10,Hamburg,Organic,1958,user1261@example.com
U00893,2024-06-27,Munich,Referral,2005,user893@example.com
U00496,02.04.2025,Hamburg,Google Ads,1971,user496@example.com
U00139,2025-06-22,Munich,Google Ads,1958,user139@example.com
U00172,27.11.2024,Cologne,Google Ads,1974,user172@example.com
U01674,2025-01-31,Cologne,Meta Ads,2002,user1674@example.com
U00795,2024-01-31,Frankfurt,Meta Ads,1975,user795@example.com
U00078,2024-08-07,Berlin,Meta Ads,1984,user78@example.com
U00469,09.06.2025,Berlin,Organic,1977,user469@example.com
U01933,2024-12-07,Berlin,Meta Ads,2003,user1933@example.com
U00224,2025-05-29,Munich,Referral,1968,user224@example.com
U00981,2025-05-26,Cologne,TikTok Ads,1987,user981@example.com
U00961,2025-07-09,Hamburg,Google Ads,1971,user961@example.com
U00074,2025-03-29,Cologne,Organic,2004,user74@example.com
U01602,2025-09-29,Munich,Referral,1977,user1602@example.com
U00261,2025-02-23,Berlin,Organic,1962,user261@example.com
U01552,2024-04-05,Berlin,Organic,1981,user1552@example.com
U01529,2025-09-07,Cologne,Google Ads,1980,user1529@example.com
U01137,2024-10-21,Munich,TikTok Ads,1988,user1137@example.com
U00178,2024-04-11,Cologne,Meta Ads,1965,user178@example.com
U00414,2025-08-06,Hamburg,Referral,1975,user414@example.com
U00809,2025-02-18,Hamburg,Organic,1996,user809@example.com
U01700,2025-05-21,Berlin,Meta Ads,1998,user1700@example.com
U00223,2025-01-11,Hamburg,Organic,1994,user223@example.com
U01940,2024-12-13,Berlin,Organic,2002,user1940@example.com
U01738,2024-03-21,Cologne,Referral,1972,user1738@example.com
U01410,2024-06-28,Frankfurt,Organic,1966,user1410@example.com
U00587,2024-12-15,Cologne,Referral,1998,user587@example.com
U01099,2025-11-04,Munich,Meta Ads,1986,user1099@example.com
U00584,2025-09-25,Frankfurt,Referral,1990,user584@example.com
U01919,2025-06-12,Hamburg,Meta Ads,1999,user1919@example.com
U01786,2024-09-17,Munich,Google Ads,1999,user1786@example.com
U00526,2025-02-17,Munich,Meta Ads,1991,
U01601,2025-10-14,Munich,TikTok Ads,1996,
U00671,2025-01-05,Cologne,Organic,1985,user671@example.com
U01100,2024-02-06,Frankfurt,Google Ads,1968,user1100@example.com
U00376,2024-09-14,Munich,Organic,2004,user376@example.com
U00137,2025-11-10,Berlin,Meta Ads,1999,user137@example.com
U01001,2024-10-06,Hamburg,Referral,1998,user1001@example.com
U00326,2024-08-16,Cologne,Organic,2006,user326@example.com
U00237,2024-01-21,Hamburg,Referral,1988,user237@example.com
U00235,2024-01-02,Berlin,TikTok Ads,1973,user235@example.com
U01306,2025-03-30,Berlin,TikTok Ads,1979,user1306@example.com
U00145,2025-03-17,Munich,Meta Ads,1991,user145@example.com
U00457,2025-04-20,Cologne,Meta Ads,1989,user457@example.com
U01413,2024-08-10,Frankfurt,TikTok Ads,1999,user1413@example.com
U01358,2025-11-10,Frankfurt,Referral,1972,
U01810,2024-10-07,Berlin,TikTok Ads,1965,user1810@example.com
U00920,2024-06-29,Frankfurt,Google Ads,1982,user920@example.com
U01426,2025-09-24,Berlin,Referral,1990,user1426@example.com
U01523,2024-12-23,Munich,Organic,1988,user1523@example.com
U00810,2025-09-18,Berlin,TikTok Ads,1994,user810@example.com
U01419,2024-06-14,Munich,Google Ads,2005,user1419@example.com
U01284,2024-04-17,Munich,TikTok Ads,1978,user1284@example.com
U00022,2025-09-05,Hamburg,Meta Ads,1959,user22@example.com
U01230,2024-05-09,Cologne,Organic,1974,user1230@example.com
U00817,2024-04-02,Munich,Google Ads,2002,user817@example.com
U01000,2024-02-29,Munich,Google Ads,1987,user1000@example.com
U01932,2025-04-01,Frankfurt,Referral,1971,user1932@example.com
U00570,2024-10-01,Berlin,Organic,1963,user570@example.com
U01541,2024-06-06,Hamburg,Meta Ads,1991,user1541@example.com
U01715,2024-03-22,Frankfurt,TikTok Ads,1990,user1715@example.com
U00852,2024-11-24,Frankfurt,Google Ads,1976,user852@example.com
U00021,2024-07-22,Cologne,Google Ads,2006,user21@example.com
U01414,14.05.2025,Hamburg,Google Ads,1958,user1414@example.com
U00839,2025-09-22,Frankfurt,Organic,1969,user839@example.com
U00559,30.09.2025,Berlin,Google Ads,1961,user559@example.com
U01339,2025-03-15,Munich,Referral,2001,user1339@example.com
U00420,18.08.2025,Hamburg,Google Ads,2004,user420@example.com
U01745,2024-09-26,Frankfurt,TikTok Ads,1998,user1745@example.com
U01545,2024-05-01,Hamburg,TikTok Ads,1983,user1545@example.com
U01169,2025-04-10,Berlin,Google Ads,2003,user1169@example.com
U01394,2024-05-29,Munich,Organic,1972,user1394@example.com
U00866,2024-03-08,Frankfurt,TikTok Ads,2002,user866@example.com
U00529,2025-01-16,Cologne,TikTok Ads,1986,user529@example.com
U01720,2024-05-03,Berlin,Meta Ads,2006,user1720@example.com
U01955,2024-02-16,Cologne,Meta Ads,1973,
U01583,2025-04-16,Frankfurt,Organic,1978,user1583@example.com
U01227,2025-11-06,Cologne,TikTok Ads,1987,user1227@example.com
U00291,2024-11-17,Cologne,Organic,1984,user291@example.com
U00320,2024-02-26,Cologne,Organic,1990,user320@example.com
U01525,2024-03-20,Hamburg,Google Ads,1995,user1525@example.com
U00824,2025-02-23,Cologne,Referral,1996,user824@example.com
U00762,2024-06-19,Munich,TikTok Ads,1993,user762@example.com
U00468,2024-02-11,Hamburg,Organic,1978,user468@example.com
U00799,2024-11-12,Munich,TikTok Ads,1991,user799@example.com
U01622,2024-10-24,Frankfurt,Organic,1988,user1622@example.com
U00678,2024-03-22,Cologne,TikTok Ads,2004,user678@example.com
U01572,2024-02-20,Berlin,Google Ads,1989,user1572@example.com
U00493,2024-06-30,Cologne,Google Ads,2002,user493@example.com
U01647,2025-05-30,Munich,Meta Ads,2003,user1647@example.com
U00595,2024-10-07,Munich,Meta Ads,1979,user595@example.com
U01588,2024-07-11,Cologne,TikTok Ads,1979,user1588@example.com
U01412,2024-10-24,Cologne,Organic,1976,
U00422,2024-12-11,Hamburg,Google Ads,1966,user422@example.com
U00782,02.11.2025,Frankfurt,TikTok Ads,1977,user782@example.com
U00093,2024-03-11,Frankfurt,Google Ads,1979,user93@example.com
U00032,2025-02-16,Frankfurt,Meta Ads,1964,user32@example.com
U01595,2025-03-17,Berlin,Organic,1961,user1595@example.com
U01312,2024-03-21,Munich,Organic,1987,user1312@example.com
U01518,2025-10-17,Frankfurt,Google Ads,1994,user1518@example.com
U00424,12.04.2025,Munich,Referral,1985,user424@example.com
U01015,2025-08-24,Munich,Referral,1969,
U00417,2024-05-29,Frankfurt,Meta Ads,1973,user417@example.com
U01463,2024-04-18,Munich,Organic,1979,user1463@example.com
U00150,2025-05-09,Hamburg,Google Ads,1982,user150@example.com
U01824,2024-11-09,Cologne,Organic,1992,
U01460,2025-06-23,Frankfurt,Organic,2006,user1460@example.com
U00454,2024-05-02,Berlin,Organic,1961,user454@example.com
U00381,2025-01-20,Munich,TikTok Ads,1983,user381@example.com
U00937,2025-09-18,Frankfurt,Google Ads,1998,user937@example.com
U01568,2024-01-10,Cologne,Referral,1958,user1568@example.com
U00440,2025-08-24,Frankfurt,TikTok Ads,1974,user440@example.com
U00092,2024-05-03,Frankfurt,Referral,1994,user92@example.com
U01526,2024-06-03,Frankfurt,Referral,1967,user1526@example.com
U01395,2024-04-17,Hamburg,TikTok Ads,1965,user1395@example.com
U00760,2024-07-16,Cologne,TikTok Ads,1973,user760@example.com
U01712,2025-09-13,Munich,TikTok Ads,1991,user1712@example.com
U00366,2025-09-01,Frankfurt,Organic,1978,user366@example.com
U01074,2025-10-08,Berlin,Organic,1999,user1074@example.com
U01042,2025-10-02,Frankfurt,Referral,1964,user1042@example.com
U00889,2024-10-23,Cologne,Referral,2002,user889@example.com
U01402,2025-05-29,Munich,Referral,1985,user1402@example.com
U00108,2024-01-13,Berlin,Referral,1988,user108@example.com
U01102,2024-05-06,Munich,TikTok Ads,1971,user1102@example.com
U01972,2025-10-05,Frankfurt,TikTok Ads,1994,user1972@example.com
U01522,2024-02-25,Munich,Meta Ads,1985,user1522@example.com
U01896,2025-05-03,Cologne,TikTok Ads,1968,user1896@example.com
U00621,2025-10-03,Frankfurt,Google Ads,2000,user621@example.com
U00097,2024-10-12,Frankfurt,Referral,1973,user97@example.com
U00058,2024-01-25,Hamburg,Referral,1983,user58@example.com
U01095,2024-05-15,Berlin,Referral,2003,user1095@example.com
U00099,2024-10-13,Cologne,Meta Ads,2002,user99@example.com
U01803,2024-01-30,Munich,Google Ads,2003,user1803@example.com
U01313,2024-06-29,Munich,Referral,1977,user1313@example.com
U00356,2025-02-10,Munich,Referral,1983,user356@example.com
U01112,2025-01-02,Frankfurt,Organic,1981,user1112@example.com
U01170,2025-03-11,Cologne,Organic,1988,user1170@example.com
U01722,2025-06-26,Cologne,Meta Ads,1985,user1722@example.com
U00629,2024-06-09,Cologne,Referral,1966,user629@example.com
U01964,2025-05-02,Hamburg,TikTok Ads,1974,user1964@example.com
U01578,2025-05-20,Berlin,Google Ads,1965,user1578@example.com
U01576,2025-04-26,Hamburg,Organic,1984,user1576@example.com
U01081,2024-10-15,Frankfurt,TikTok Ads,1984,user1081@example.com
U00113,2024-07-31,Munich,TikTok Ads,1974,user113@example.com
U01997,2024-09-05,Berlin,Organic,1972,user1997@example.com
U01401,2025-11-25,Hamburg,Organic,2003,user1401@example.com
U00589,2024-09-17,Munich,Organic,1970,user589@example.com
U01599,2024-10-09,Frankfurt,Google Ads,1997,user1599@example.com
U01963,2025-03-01,Berlin,Referral,1992,user1963@example.com
U01590,2024-05-13,Cologne,TikTok Ads,1981,user1590@example.com
U01727,2024-11-24,Berlin,Meta Ads,1990,user1727@example.com
U00992,2024-03-08,Frankfurt,Referral,1995,user992@example.com
U01150,2025-10-24,Frankfurt,Google Ads,1966,user1150@example.com
U01890,2024-09-23,Hamburg,TikTok Ads,2002,user1890@example.com
U00214,2024-12-07,Frankfurt,Meta Ads,2000,user214@example.com
U01007,2025-06-22,Berlin,Organic,2003,user1007@example.com
U00049,2024-09-14,Hamburg,Google Ads,1961,user49@example.com
U01005,2024-10-15,Munich,Google Ads,1989,user1005@example.com
U01885,2025-09-13,Berlin,Referral,1992,user1885@example.com
U00773,2024-12-22,Munich,TikTok Ads,1985,user773@example.com
U00892,2024-05-15,Berlin,TikTok Ads,1975,
U01577,2024-03-22,Hamburg,Organic,1978,user1577@example.com
U00874,2024-04-01,Munich,Referral,1997,user874@example.com
U01283,2024-08-10,Hamburg,Google Ads,1984,user1283@example.com
U00600,2024-10-19,Berlin,Organic,1985,user600@example.com
U00406,2025-06-01,Frankfurt,Organic,1984,user406@example.com
U01589,2024-11-16,Cologne,Google Ads,1977,user1589@example.com
U00278,19.02.2024,Frankfurt,Referral,1989,user278@example.com
U01563,2025-09-02,Frankfurt,Meta Ads,1978,user1563@example.com
U00579,25.02.2024,Frankfurt,Meta Ads,1968,user579@example.com
U00412,2024-04-30,Hamburg,TikTok Ads,1973,user412@example.com
U01318,2025-01-19,Frankfurt,Meta Ads,1988,user1318@example.com
U01119,2025-11-07,Cologne,Google Ads,1974,user1119@example.com
U01551,2024-04-15,Hamburg,Meta Ads,1996,user1551@example.com
U00808,2025-03-25,Munich,Organic,1989,user808@example.com
U01069,2025-11-30,Hamburg,Organic,1975,user1069@example.com
U01090,2025-04-25,Munich,Organic,1978,user1090@example.com
U01815,2025-02-27,Hamburg,Referral,1970,user1815@example.com
U01178,2024-05-05,Cologne,Referral,1962,user1178@example.com
U01640,2025-09-19,Berlin,Meta Ads,2000,user1640@example.com
U01080,2025-04-07,Cologne,Referral,2005,user1080@example.com
U00657,2025-10-24,Cologne,Meta Ads,1959,user657@example.com
U01342,2025-09-08,Munich,Referral,1991,user1342@example.com
U01908,2024-04-29,Munich,TikTok Ads,1988,user1908@example.com
U00187,2025-11-04,Hamburg,Referral,1975,user187@example.com
U01065,2024-09-14,Hamburg,Referral,1963,user1065@example.com
U00443,2024-07-27,Berlin,Referral,1967,user443@example.com
U01780,2025-06-15,Munich,Meta Ads,1988,user1780@example.com
U01724,2024-12-29,Frankfurt,Referral,1984,user1724@example.com
U01450,2025-07-01,Hamburg,Referral,1999,user1450@example.com
U01351,2024-11-30,Frankfurt,Google Ads,1975,user1351@example.com
U00984,2024-05-22,Munich,Organic,1965,user984@example.com
U00121,2024-01-22,Munich,Organic,2001,user121@example.com
U01723,2024-10-27,Berlin,Google Ads,1979,user1723@example.com
U00086,2024-03-24,Hamburg,Meta Ads,2005,user86@example.com
U00828,2025-07-29,Berlin,Google Ads,1987,user828@example.com
U00386,10.07.2025,Cologne,Google Ads,1981,user386@example.com
U01947,29.12.2024,Berlin,Organic,1986,user1947@example.com
U00491,2025-10-26,Cologne,Referral,2003,user491@example.com
U00290,2025-11-28,Berlin,Organic,1994,user290@example.com
U00749,2024-03-11,Hamburg,Organic,1986,user749@example.com
U00505,2025-11-08,Munich,Referral,1988,
U00693,2024-07-23,Munich,Meta Ads,1973,user693@example.com
U00135,2024-12-06,Munich,Meta Ads,1992,user135@example.com
U01136,2025-05-21,Berlin,Meta Ads,1999,user1136@example.com
U01370,2024-04-14,Munich,Google Ads,1967,user1370@example.com
U00239,2024-12-06,Munich,Organic,1980,user239@example.com
U00918,2025-01-02,Berlin,Referral,1977,user918@example.com
U00797,2024-09-03,Hamburg,Organic,1985,user797@example.com
U01878,2025-08-05,Cologne,Organic,2001,user1878@example.com
U01349,2024-06-21,Munich,Meta Ads,1965,user1349@example.com
U00932,2025-03-01,Cologne,Google Ads,1981,user932@example.com
U01943,2025-10-31,Cologne,Meta Ads,1994,user1943@example.com
U01256,2025-03-12,Hamburg,Referral,1985,user1256@example.com
U01877,2025-09-05,Munich,Meta Ads,1984,user1877@example.com
U01236,2024-07-12,Hamburg,TikTok Ads,2002,user1236@example.com
U00396,2025-02-18,Berlin,TikTok Ads,1969,user396@example.com
U01020,2024-07-04,Frankfurt,Google Ads,1982,user1020@example.com
U00205,2024-11-26,Frankfurt,Organic,1998,user205@example.com
U00343,2025-04-22,Frankfurt,Organic,1980,user343@example.com
U01062,2024-02-26,Berlin,Organic,1963,user1062@example.com
U01209,2025-11-27,Hamburg,Meta Ads,1980,user1209@example.com
U00370,2025-03-31,Frankfurt,Organic,1975,user370@example.com
U01801,2024-02-01,Frankfurt,Meta Ads,1988,user1801@example.com
U00715,2025-03-31,Frankfurt,Organic,1981,user715@example.com
U00221,24.03.2025,Frankfurt,TikTok Ads,1981,user221@example.com
U00597,2025-07-20,Hamburg,Meta Ads,1970,user597@example.com
U00639,2024-01-05,Hamburg,Referral,1972,user639@example.com
U00247,2025-11-07,Frankfurt,Referral,1986,user247@example.com
U01101,2025-03-28,Berlin,Meta Ads,2003,user1101@example.com
U00080,03.05.2025,Frankfurt,TikTok Ads,1980,user80@example.com
U01275,2024-04-23,Munich,Meta Ads,1984,user1275@example.com
U00063,2025-03-17,Berlin,Referral,2000,user63@example.com
U00912,2025-02-06,Frankfurt,Meta Ads,1989,user912@example.com
U00305,2024-06-29,Frankfurt,Meta Ads,1960,user305@example.com
U01807,12.06.2025,Berlin,Google Ads,2000,user1807@example.com
U01680,2024-09-13,Hamburg,Meta Ads,1971,user1680@example.com
U01582,2024-12-03,Munich,TikTok Ads,1982,user1582@example.com
U01768,2025-04-02,Munich,Google Ads,1994,user1768@example.com
U00903,2024-07-18,Cologne,Google Ads,2001,user903@example.com
U00363,2024-06-15,Cologne,Referral,1994,user363@example.com
U01816,2025-03-26,Cologne,Organic,1989,user1816@example.com
U00767,05.11.2024,Hamburg,TikTok Ads,1972,user767@example.com
U01229,2024-07-16,Munich,TikTok Ads,1958,user1229@example.com
U00317,2025-04-02,Berlin,TikTok Ads,1981,user317@example.com
U01400,2024-05-26,Hamburg,Meta Ads,2005,user1400@example.com
U00199,2024-01-22,Hamburg,Google Ads,1968,user199@example.com
U00708,2024-12-08,Hamburg,Referral,1981,user708@example.com
U00448,2024-01-31,Cologne,Google Ads,1985,user448@example.com
U01804,2025-03-05,Berlin,Referral,1965,user1804@example.com
U00373,2024-03-27,Cologne,TikTok Ads,1993,user373@example.com
U01021,2024-11-17,Hamburg,Referral,1965,user1021@example.com
U01272,30.06.2024,Munich,Google Ads,2002,
U01304,2024-08-30,Munich,Referral,2006,user1304@example.com
U00387,2024-04-21,Cologne,Google Ads,2000,user387@example.com
U00354,20.10.2024,Munich,Google Ads,2002,user354@example.com
U00143,2025-03-20,Frankfurt,Meta Ads,2006,user143@example.com
U00768,2025-06-07,Hamburg,Meta Ads,1994,user768@example.com
U01154,2025-06-12,Berlin,TikTok Ads,1981,user1154@example.com
U01848,21.03.2025,Frankfurt,Referral,1976,user1848@example.com
U01639,2025-02-18,Cologne,Referral,1969,user1639@example.com
U01856,14.02.2025,Berlin,Organic,2005,user1856@example.com
U00628,2024-10-15,Berlin,Organic,1986,user628@example.com
U00788,2024-09-18,Hamburg,Google Ads,1976,user788@example.com
U00670,2025-06-19,Hamburg,Organic,1958,user670@example.com
U00010,2025-11-17,Munich,TikTok Ads,2001,user10@example.com
U01860,06.10.2024,Munich,Referral,1971,user1860@example.com
U01084,2025-09-06,Cologne,Google Ads,1963,user1084@example.com
U00004,2025-08-26,Frankfurt,Referral,1958,user4@example.com
U01936,2024-11-30,Berlin,Google Ads,1989,user1936@example.com
U00196,2025-01-24,Hamburg,Google Ads,1972,user196@example.com
U00765,2025-07-12,Frankfurt,Organic,1993,user765@example.com
U01071,2025-11-18,Hamburg,Google Ads,1993,user1071@example.com
U00122,2025-06-15,Frankfurt,Google Ads,1975,user122@example.com
U01141,2024-07-23,Frankfurt,Referral,1989,user1141@example.com
U00125,2025-04-10,Frankfurt,TikTok Ads,1974,user125@example.com
U01242,2024-01-31,Munich,Referral,1976,user1242@example.com
U00042,2024-09-24,Munich,Referral,2003,user42@example.com
U00528,2025-01-12,Berlin,Meta Ads,1990,user528@example.com
U01073,2024-11-04,Munich,Organic,2006,user1073@example.com
U01697,18.04.2025,Frankfurt,TikTok Ads,1958,user1697@example.com
U01540,2025-02-28,Berlin,Google Ads,1958,user1540@example.com
U01906,2024-11-06,Frankfurt,Organic,1972,user1906@example.com
U00696,2024-11-18,Cologne,Referral,1994,user696@example.com
U00168,2025-10-19,Munich,TikTok Ads,1959,user168@example.com
U01297,2024-12-31,Frankfurt,Meta Ads,1958,user1297@example.com
U01326,2024-01-13,Frankfurt,TikTok Ads,1963,user1326@example.com
U00720,2024-10-17,Berlin,Google Ads,1966,user720@example.com
U00465,2024-07-26,Frankfurt,Organic,1995,user465@example.com
U00411,2024-10-31,Berlin,Organic,1960,user411@example.com
U00823,2024-01-06,Frankfurt,Organic,1989,user823@example.com
U00534,2025-10-20,Munich,Organic,1982,user534@example.com
U00378,2024-12-03,Cologne,Meta Ads,1985,user378@example.com
U01913,2025-11-25,Munich,Organic,1977,user1913@example.com
U01976,2025-01-09,Munich,Organic,1959,user1976@example.com
U01759,2024-04-14,Berlin,Meta Ads,1989,user1759@example.com
U00882,2024-08-19,Munich,TikTok Ads,1996,user882@example.com
U01946,2025-11-04,Munich,Meta Ads,1977,user1946@example.com
U00364,2025-01-28,Berlin,TikTok Ads,1966,user364@example.com
U00728,2025-02-08,Frankfurt,Meta Ads,2003,user728@example.com
U00638,2025-08-21,Frankfurt,Meta Ads,1994,user638@example.com
U00197,2025-02-10,Berlin,Referral,1960,user197@example.com
U00375,2024-03-05,Berlin,Referral,1975,user375@example.com
U00704,2025-07-22,Munich,Organic,1982,user704@example.com
U00284,2024-02-09,Munich,TikTok Ads,1979,user284@example.com
U00972,2024-12-21,Berlin,Google Ads,2005,user972@example.com
U01427,2024-09-10,Berlin,TikTok Ads,1985,user1427@example.com
U00781,2024-04-25,Hamburg,TikTok Ads,1985,user781@example.com
U00835,2024-08-26,Berlin,Meta Ads,1900,user835@example.com
U01968,2024-12-02,Cologne,Referral,1987,user1968@example.com
U00794,2024-08-29,Hamburg,Organic,1990,user794@example.com
U01404,2024-03-19,Hamburg,TikTok Ads,1963,user1404@example.com
U01436,2025-01-04,Cologne,Referral,1981,user1436@example.com
U01176,2025-01-15,Munich,Meta Ads,1981,user1176@example.com
U00827,2024-02-20,Cologne,TikTok Ads,1969,user827@example.com
U00193,2024-10-17,Berlin,Meta Ads,1995,user193@example.com
U01974,2024-12-11,Frankfurt,TikTok Ads,1969,user1974@example.com
U00680,25.03.2025,Munich,Google Ads,2000,user680@example.com
U00245,2025-05-23,Berlin,Organic,1981,user245@example.com
U01493,2025-10-24,Cologne,Referral,1975,user1493@example.com
U01014,2024-11-04,Cologne,Meta Ads,2006,user1014@example.com
U01330,2024-08-02,Munich,Organic,1983,
U00061,2025-03-22,Munich,Referral,1990,user61@example.com
U00372,2025-09-03,Frankfurt,Organic,1978,
U00368,2025-09-25,Munich,Organic,1973,user368@example.com
U01555,2025-11-06,Hamburg,Referral,1996,user1555@example.com
U01585,2024-11-25,Hamburg,Google Ads,1988,user1585@example.com
U01232,2025-10-29,Munich,Meta Ads,1977,user1232@example.com
U00902,2024-09-18,Munich,TikTok Ads,1983,user902@example.com
U00399,2024-09-25,Cologne,Organic,1989,user399@example.com
U01501,2024-06-04,Munich,Meta Ads,1963,user1501@example.com
U00331,2025-05-30,Hamburg,TikTok Ads,1972,user331@example.com
U01496,2025-08-06,Berlin,Referral,1994,user1496@example.com
U00848,2025-06-20,Cologne,Meta Ads,1978,user848@example.com
U01085,2024-01-15,Frankfurt,Google Ads,1985,user1085@example.com
U01766,2025-06-30,Frankfurt,Referral,1982,user1766@example.com
U01258,2024-10-28,Hamburg,Meta Ads,1990,user1258@example.com
